01167146-n	lemma	ציתנות
01168569-n	lemma	תחרות
01168961-n	lemma	תחרות
01168988-a	lemma	רפואי
01170687-v	lemma	לגם
01170962-n	lemma	קרב
01171396-a	lemma	שלם
01171644-n	lemma	סיוף
01173965-n	lemma	דקירה
01177327-n	lemma	מרד
01177327-n	lemma	התמרדות
01177327-n	lemma	מרידה
01180200-n	lemma	זילות
01182709-v	lemma	סיפק
01183573-v	lemma	סיפק
01184814-n	lemma	הליכים-משפטיים
01184814-n	lemma	הליך
01184932-a	lemma	כבד
01185264-a	lemma	צפוף
01185417-a	lemma	עסתי
01185611-n	lemma	ערר
01185611-n	lemma	ערעור
01185916-a	lemma	מסיבי
01186408-a	lemma	קל
01186733-a	lemma	קל-משקל
01186733-a	lemma	משקל-קל
01186913-a	lemma	אורירי
01187463-n	lemma	הודעה
01188342-v	lemma	שבע
01188725-v	lemma	דרש
01189386-a	lemma	מדאיג
01189427-v	lemma	צם
01189604-v	lemma	צם
01192035-a	lemma	קל
01192150-n	lemma	גזר דין
01193721-v	lemma	שבע
01194328-a	lemma	
01194331-n	lemma	פינוי
01194418-v	lemma	ארח
01196037-v	lemma	התנזר
01197737-a	lemma	מיצב
01197928-n	lemma	טענה
01198101-v	lemma	עשן
01198307-n	lemma	תביעה
01198779-v	lemma	שאף
01199751-a	lemma	הומוגני
01200095-a	lemma	אחיד
01201271-n	lemma	גרושין
01201271-n	lemma	כריתות
01204021-v	lemma	רוה
01204021-v	lemma	הרוה
01204055-n	lemma	רשמיות
01205564-n	lemma	פשרה
01206318-a	lemma	עליון
01207609-n	lemma	עזר
01207609-n	lemma	עזרה
01211019-n	lemma	עידוד
01211667-n	lemma	נחמה
01213090-a	lemma	מוזל
01213886-n	lemma	גיבוי
01213886-n	lemma	גב
01214746-n	lemma	זרוז
01215392-n	lemma	אישור
01216191-n	lemma	כלכול
01219551-n	lemma	פרס
01220984-n	lemma	ניהול
01221790-n	lemma	התגרות
01222666-n	lemma	הפחדה
01222859-n	lemma	עקיצה
01224253-a	lemma	מטעה
01225027-n	lemma	פגיעה
01226240-a	lemma	מכובד
01227190-n	lemma	סליחה
01228380-n	lemma	מחוה
01229938-n	lemma	כנסת
01230283-n	lemma	גיוס
01230965-n	lemma	מפגש
01231686-n	lemma	קהילה
01233347-a	lemma	אנכי
01233397-n	lemma	נוכחות
01234527-a	lemma	מוטה
01234527-a	lemma	נטוי
01234527-a	lemma	נטוי
01237415-n	lemma	גיבוש
01237754-a	lemma	זקוף
01238058-n	lemma	ביזור
01238058-n	lemma	דצנטרליזציה
01239064-n	lemma	השתתפות
01240308-v	lemma	ניכנס
01240308-v	lemma	התנגש
01240308-v	lemma	נתקל
01247240-a	lemma	חם
01249309-a	lemma	מחמם
01249483-n	lemma	הריסה
01250101-n	lemma	תיקון
01250121-a	lemma	מחניק
01251128-a	lemma	קר
01252151-a	lemma	קפוא
01252566-n	lemma	העתקה
01253592-a	lemma	צונן
01253944-n	lemma	המהום
01254051-n	lemma	ניפוי
01254296-a	lemma	בלתי-מחמם
01254477-v	lemma	פרס
01254692-v	lemma	קטע
01254692-v	lemma	כרת
01256865-a	lemma	מחמם
01257145-n	lemma	הקדמה
01259773-n	lemma	התעוררות
01260008-n	lemma	זמזום
01263013-a	lemma	
01263013-a	lemma	אכזרי
01263013-a	lemma	אכזר
01263445-a	lemma	בהמי
01263445-a	lemma	חיתי
01263445-a	lemma	בהמי
01263711-n	lemma	גיוס
01264050-n	lemma	התיעצות
01265989-v	lemma	גמר
01267098-v	lemma	רצף
01268194-a	lemma	מפלפל
01268194-a	lemma	שנון
01269702-v	lemma	סיד
01270175-a	lemma	חפוז
01270486-a	lemma	מהיר
01270704-a	lemma	פזיז
01270868-a	lemma	פזיז
01277426-a	lemma	ראשי
01277426-a	lemma	עיקרי
01277426-a	lemma	ראשי
01282014-a	lemma	מרשים
01284271-v	lemma	פתח
01284461-v	lemma	התיר
01285136-a	lemma	גאה
01285376-a	lemma	מפואר
01286913-v	lemma	אסר
01290255-v	lemma	התחבר
01290422-v	lemma	חיבר
01292885-v	lemma	הזדוג
01294756-a	lemma	מיועד
01294975-a	lemma	
01295275-v	lemma	קישר
01295275-v	lemma	חיבר
01295660-a	lemma	יוצא
01296091-a	lemma	שעבר
01296462-v	lemma	הצמיד
01296462-v	lemma	חיבר
01301316-a	lemma	קשה
01308894-a	lemma	חסר-ידע
01311067-a	lemma	שזור
01311321-a	lemma	נושב
01312215-a	lemma	מאוכלס
01315613-v	lemma	חיפש
01319346-v	lemma	דג
01320009-v	lemma	קצר
01320474-a	lemma	זכאי
01321529-a	lemma	מגונה
01321579-n	lemma	צעיר
01322343-n	lemma	גור
01322685-n	lemma	גור
01323155-n	lemma	
01325658-n	lemma	קרן
01326415-a	lemma	מעורב
01328702-n	lemma	נגיף
01328702-n	lemma	וירוס
01336587-a	lemma	טיפש
01338663-v	lemma	רצף
01342949-a	lemma	אדיש
01343918-a	lemma	מענין
01344344-a	lemma	משעשע
01345307-a	lemma	משעמם
01349318-v	lemma	סחט
01350699-v	lemma	התעות
01353982-a	lemma	בולט
01359543-a	lemma	מגהץ
01361414-a	lemma	משמח
01362950-a	lemma	עורג
01362950-a	lemma	כמה
01375174-a	lemma	מוכר
01375831-a	lemma	מהלל
01375831-a	lemma	מפורסם
01375831-a	lemma	ידוע
01376082-v	lemma	טפטף
01376355-a	lemma	מיתולוגי
01376355-a	lemma	אגדתי
01378671-a	lemma	מפורש
01382086-a	lemma	גדול
01384212-a	lemma	רחב
01384687-n	lemma	טפיל
01385773-a	lemma	ענקי
01387319-a	lemma	ענקי
01387319-a	lemma	ענק
01387319-a	lemma	רב
01388542-a	lemma	המוני
01389738-a	lemma	מפלצתי
01390833-v	lemma	גהץ
01391351-a	lemma	קטן
01392249-a	lemma	זעיר
01393024-a	lemma	גמדי
01393024-a	lemma	ננסי
01395330-a	lemma	רבתי
01402498-a	lemma	אסור
01408958-v	lemma	פרס
01411065-a	lemma	שוה
01416255-a	lemma	חפשי
01421122-v	lemma	חיבר
01421368-a	lemma	ספרותי
01422662-v	lemma	החדיר
01426397-v	lemma	עשה-אהבה
01426397-v	lemma	הזדין
01426397-v	lemma	ידע
01426397-v	lemma	שכב-עם
01432202-a	lemma	סרוח
01432452-a	lemma	פשוט
01436432-a	lemma	
01439514-n	lemma	קרפיון
01442826-a	lemma	קצר
01442972-n	lemma	דגיג
01447781-a	lemma	קמוץ
01450178-a	lemma	חסר
01450178-a	lemma	נעדר
01453467-a	lemma	מחריש-אזנים
01453809-a	lemma	צעקני
01455732-a	lemma	קטן
01457486-a	lemma	
01458616-n	lemma	השקעה
01458842-n	lemma	עובר
01459791-n	lemma	עובר
01460421-a	lemma	שנוא
01462046-a	lemma	נערץ
01462324-a	lemma	יקר
01462882-a	lemma	אהוב
01462882-a	lemma	חביב
01463259-n	lemma	שכבה
01463965-a	lemma	אוהב
01464844-n	lemma	חלמון
01465713-n	lemma	חט
01467370-v	lemma	נסב
01467370-v	lemma	סובב
01467370-v	lemma	סבב
01467534-a	lemma	
01468576-v	lemma	הוציא
01473353-a	lemma	קטן
01476325-a	lemma	רכרוכי
01482330-n	lemma	כריש
01482551-a	lemma	גרוש
01484987-a	lemma	נשי
01493380-v	lemma	חנה
01494273-a	lemma	עונתי
01494310-v	lemma	שם
01495725-a	lemma	מרבי
01495725-a	lemma	מקסימלי
01496021-a	lemma	מינימלי
01496021-a	lemma	מזערי
01496311-a	lemma	גבולי
01496976-a	lemma	משמעותי
01503978-a	lemma	כרוי
01506526-a	lemma	מתך
01509367-a	lemma	מתון
01512527-a	lemma	ראשי
01512527-a	lemma	עיקרי
01517081-a	lemma	צבאי
01517921-a	lemma	אזרחי
01518386-a	lemma	צבאי
01518878-n	lemma	יען
01522276-v	lemma	גולל
01522276-v	lemma	סובב
01522276-v	lemma	לפף
01523450-a	lemma	ממונע
01525666-v	lemma	פעל
01525666-v	lemma	עבד
01527420-a	lemma	מתכתי
01528396-n	lemma	נחליאלי
01530431-v	lemma	השתיל
01530678-v	lemma	הרכיב
01531375-a	lemma	מתון
01532261-a	lemma	סביר
01533806-a	lemma	מוגזם
01533974-a	lemma	מופרז
01546768-v	lemma	הקים
01546768-v	lemma	העמיד
01551130-a	lemma	של-עקרונות
01551633-a	lemma	רב
01551633-a	lemma	מלא
01551633-a	lemma	הרבה
01552419-a	lemma	מרובה
01553629-a	lemma	רב
01559055-v	lemma	פרס
01559484-a	lemma	מוטורי
01559484-a	lemma	ממונע
01559903-a	lemma	נפעם
01560369-v	lemma	גזז
01568375-a	lemma	בין-לאמי
01568375-a	lemma	בינלאומי
01568684-a	lemma	כלל-עולמי
01568684-a	lemma	גלובלי
01568684-a	lemma	עולמי
01569566-v	lemma	הרכיב
01569566-v	lemma	התקין
01570935-v	lemma	חנק
01571354-v	lemma	ערף
01572604-a	lemma	מסגנן
01576695-n	lemma	זרזיר
01579260-n	lemma	עורב-שחר
01580306-a	lemma	חיוני
01581115-a	lemma	מיותר
01586866-a	lemma	נעים
01587474-a	lemma	מלוכלך
01587787-a	lemma	שנוא
01589286-n	lemma	מטפס
01595260-v	lemma	הלחים
01595440-a	lemma	טיפוסי
01597240-a	lemma	לקוי
01598859-a	lemma	חריג
01605630-n	lemma	נץ
01607120-a	lemma	
01607978-a	lemma	מורגש
01608656-a	lemma	מוזנח
01609501-a	lemma	מורגש
01609549-n	lemma	קרקס
01610955-n	lemma	בז
01611516-v	lemma	טפטף
01612053-a	lemma	ציתן
01612476-n	lemma	בז-עצים
01613615-n	lemma	גוזל
01615625-a	lemma	סתמי
01616891-a	lemma	מצוה
01621127-n	lemma	ינשוף
01621268-a	lemma	חנוק
01625893-a	lemma	מגעיל
01634142-v	lemma	חשב
01639230-a	lemma	ארכאי
01639230-a	lemma	מלפני-המבול
01644225-a	lemma	ותיק
01645601-v	lemma	גרם
01645678-a	lemma	
01646941-a	lemma	צעיר
01647229-v	lemma	הקים
01648891-a	lemma	זוטר
01649031-a	lemma	קטן
01649720-a	lemma	צעיר
01650610-v	lemma	ניכנס
01650610-v	lemma	התחיל
01651896-a	lemma	מבוטל
01654582-a	lemma	פעור
01655902-v	lemma	קומם
01656788-v	lemma	הרכיב
01657129-a	lemma	נצור
01657129-a	lemma	מכתר
01657254-v	lemma	ערבב
01658269-a	lemma	כלול
01658666-a	lemma	מוקף
01658666-a	lemma	מכתר
01659355-a	lemma	
01661243-v	lemma	הקים
01662756-a	lemma	מנוגד
01662756-a	lemma	מנוגד
01662784-n	lemma	צב-ים
01667729-a	lemma	רצוף
01668567-a	lemma	מתודי
01668567-a	lemma	שיטתי
01670092-n	lemma	צב
01674242-a	lemma	רוטיני
01674242-a	lemma	שגרתי
01674464-n	lemma	לטאה
01674717-v	lemma	קלע
01676517-a	lemma	נהדר
01676517-a	lemma	גדול
01676517-a	lemma	פנטסטי
01676517-a	lemma	עולמי
01676517-a	lemma	נפלא
01679433-v	lemma	
01681913-v	lemma	התיך
01682582-v	lemma	ליטש
01682582-v	lemma	הבריק
01688757-a	lemma	נדוש
01689223-a	lemma	נדוש
01690767-a	lemma	מסרתי
01691057-v	lemma	כתב
01697178-n	lemma	קרוקודיל
01697178-n	lemma	תמסח
01697178-n	lemma	תנין
01698103-a	lemma	מרצף
01698271-v	lemma	כתב
01698271-v	lemma	חיבר
01700075-a	lemma	מקורה
01704452-v	lemma	כתב
01705494-v	lemma	הלחין
01710260-a	lemma	חפשי
01710260-a	lemma	חינם
01712753-a	lemma	רגיש
01713815-a	lemma	מסיד
01715287-a	lemma	מתואר
01723224-v	lemma	חזר
01726692-n	lemma	נחש
01727926-a	lemma	שעבר
01727926-a	lemma	שעבר
01728840-v	lemma	אלתר
01729819-a	lemma	קודם
01731351-a	lemma	נוכחי
01732012-a	lemma	מידי
01735346-a	lemma	אמהי
01735736-a	lemma	סבלני
01735736-a	lemma	סבלני
01736122-a	lemma	מתמיד
01736299-v	lemma	צילם
01739693-a	lemma	סלול
01742415-v	lemma	שדד
01742556-v	lemma	עדר
01744611-v	lemma	פירסם
01745722-v	lemma	פירסם
01745946-a	lemma	מבין
01747717-v	lemma	תכנת
01747885-n	lemma	קוברה
01752165-n	lemma	צפע
01752953-a	lemma	פגום
01753365-a	lemma	מתכלה
01755024-a	lemma	נצחי
01755627-a	lemma	זמני
01756292-a	lemma	עובר
01756292-a	lemma	בר-חלוף
01756292-a	lemma	בן-חלוף
01756292-a	lemma	קיקיוני
01756292-a	lemma	חולף
01757211-a	lemma	מאולתר
01757211-a	lemma	אימפרוביזורי
01757483-a	lemma	בינים
01759326-v	lemma	העלה
01759326-v	lemma	עורר
01761375-a	lemma	אסור
01762257-a	lemma	מותר
01762839-a	lemma	מתירני
01763594-a	lemma	מתירני
01764745-a	lemma	מתסכל
01768086-a	lemma	פרטי
01769565-a	lemma	אימפרסונלי
01770393-n	lemma	עקרב
01772032-a	lemma	חדיר
01773665-a	lemma	בלתי-חדיר
01774720-a	lemma	חסין
01774799-v	lemma	זלזל
01774799-v	lemma	בז
01790807-a	lemma	מפספס
01791625-n	lemma	
01792158-n	lemma	גבר
01792158-n	lemma	תרנגול
01792640-n	lemma	תרנגולת
01793405-a	lemma	פשוט
01798936-v	lemma	אכזב
01800349-a	lemma	נעים
01800764-a	lemma	
01800764-a	lemma	יפה
01805157-a	lemma	מרוצה
01805355-a	lemma	משעשע
01805355-a	lemma	משעשע
01805355-a	lemma	מבדר
01805489-a	lemma	מעודד
01805684-v	lemma	כמה
01806143-n	lemma	טוס
01806567-n	lemma	שלו
01808291-n	lemma	
01809321-v	lemma	השתלט
01809321-v	lemma	הציף
01810933-v	lemma	התיאש
01811909-n	lemma	יונה
01814385-a	lemma	פוליטי
01816376-a	lemma	
01817500-a	lemma	חיובי
01817908-a	lemma	פוזיטיבי
01818077-a	lemma	בונה
01818077-a	lemma	קונסטרוקטיבי
01818234-a	lemma	שלילי
01818680-a	lemma	נגדי
01818992-a	lemma	ניטרלי
01819293-a	lemma	חסר-דעה
01819554-v	lemma	הפחיד
01819821-a	lemma	מינוס
01821423-v	lemma	ענין
01821423-v	lemma	סקרן
01826575-a	lemma	רב-עצמה
01826575-a	lemma	עז
01826575-a	lemma	אדיר
01827232-v	lemma	חמד
01827403-n	lemma	שלדג
01828405-v	lemma	כמה
01829869-n	lemma	דוכיפת
01830134-a	lemma	רב-השפעה
01830134-a	lemma	חשוב
01832245-a	lemma	זרוע
01832945-a	lemma	חרוש
01834485-v	lemma	עמד
01840366-a	lemma	מפגר
01846320-v	lemma	נוט
01846413-a	lemma	נוכחי
01849746-v	lemma	קרב
01849746-v	lemma	בא
01850315-v	lemma	הזיז
01852701-v	lemma	מרכז
01856155-n	lemma	אוז
01856419-a	lemma	יסודי
01858441-n	lemma	ברבור
01860795-v	lemma	נעמד
01860795-v	lemma	עמד-מלכת
01860795-v	lemma	עמד
01860795-v	lemma	עצר
01860795-v	lemma	נעצר
01861205-a	lemma	ציבורי
01862386-a	lemma	אקסקלוסיבי
01862697-a	lemma	יחיד
01864666-a	lemma	משלל
01864666-a	lemma	מקפח
01867816-v	lemma	התהפך
01878719-v	lemma	רטט
01878719-v	lemma	רצד
01878870-a	lemma	יאה
01878949-v	lemma	נסב
01878949-v	lemma	הסתובב
01878949-v	lemma	סבב
01879261-a	lemma	נכון
01879464-a	lemma	נכון
01881180-v	lemma	שוטט
01881180-v	lemma	סבב
01881180-v	lemma	סובב
01881180-v	lemma	הסתובב
01881696-a	lemma	נבואי
01882814-v	lemma	התפתל
01885275-a	lemma	מבוצר
01885845-v	lemma	זחל
01886620-a	lemma	חשוף
01887576-v	lemma	דאה
01887901-v	lemma	דאה
01888511-v	lemma	רעד
01889256-a	lemma	גאה
01889256-a	lemma	גא
01891109-a	lemma	יהיר
01891773-a	lemma	גאותן
01892506-a	lemma	מרוצה
01896561-n	lemma	מוך
01896561-n	lemma	פוך
01896925-a	lemma	קנטרן
01898592-v	lemma	כשכש
01899062-n	lemma	פרוה
01899593-n	lemma	צמר
01899746-n	lemma	רעמה
01902468-a	lemma	
01903617-a	lemma	גזעי
01903965-a	lemma	
01907258-v	lemma	הסתובב
01908539-a	lemma	מהול
01909397-v	lemma	התהפך
01909978-v	lemma	הפך
01910965-v	lemma	הילך
01917244-v	lemma	צלע
01918660-a	lemma	בטוח
01919931-a	lemma	רעשן
01920932-v	lemma	צעד
01924712-v	lemma	צעד
01926229-a	lemma	שקול
01927654-a	lemma	גזעי
01928283-a	lemma	גזעני
01928838-v	lemma	צעד
01930117-v	lemma	נהג
01930874-v	lemma	נהג
01934427-v	lemma	החנה
01934427-v	lemma	חנה
01935744-a	lemma	אגדי
01935744-a	lemma	אגדתי
01935935-a	lemma	בדוי
01935935-a	lemma	ממצא
01938426-v	lemma	גלש
01940651-a	lemma	פרגמטי
01940651-a	lemma	מעשי
01940651-a	lemma	פרקטי
01941274-a	lemma	חי
01942347-v	lemma	דאה
01943406-a	lemma	סביר
01944492-a	lemma	מבוסס
01946996-v	lemma	חתר
01947741-a	lemma	מתרבת
01947741-a	lemma	תרבותי
01953467-a	lemma	גלמי
01955494-a	lemma	חבוש
01957529-v	lemma	רכב
01959927-v	lemma	דהר
01960643-v	lemma	דהר
01960911-v	lemma	שחה
01966488-a	lemma	אחיד
01966706-v	lemma	הידרדר
01968275-v	lemma	צנח
01968352-a	lemma	לילי
01968503-a	lemma	שבועי
01969150-a	lemma	שנתי
01969216-v	lemma	עלה
01969779-v	lemma	עלה
01970826-v	lemma	ירד
01974055-n	lemma	זפק
01974062-v	lemma	העלה
01974062-v	lemma	הרים
01974229-n	lemma	קרקבן
01975912-v	lemma	צעד
01976532-a	lemma	חצוף
01978576-v	lemma	ירד
01978700-v	lemma	ירד
01984411-a	lemma	ידוע-לשמצה
01987160-v	lemma	מיקם
01988080-v	lemma	רוח
01990281-v	lemma	עלה
01992418-a	lemma	מתוסכל
01992503-v	lemma	התקדם
01996051-a	lemma	חצוף
01996402-v	lemma	צלע
01999218-v	lemma	הקדים
02000968-a	lemma	מופרז
02002075-n	lemma	חסידה
02003601-v	lemma	צד
02005948-v	lemma	הופיע
02008041-n	lemma	אנפה
02012849-n	lemma	כרוכיה
02012849-n	lemma	עגור
02013758-a	lemma	מחודש
02016523-v	lemma	ניכנס
02018296-a	lemma	סגנוני
02024168-v	lemma	צבא
02031335-a	lemma	שמאלני
02035086-a	lemma	אתי
02035086-a	lemma	מוסרי
02036397-a	lemma	מוטעה
02041246-n	lemma	שחף
02044278-v	lemma	הסתובב
02046017-a	lemma	קמור
02046017-a	lemma	מקמר
02051694-v	lemma	חלף
02053941-v	lemma	קרב
02053941-v	lemma	התקרב
02054310-a	lemma	מקודש
02058794-a	lemma	מסוכן
02059811-a	lemma	מסוכן
02060496-a	lemma	מסוכן
02062744-n	lemma	לויתן
02063771-v	lemma	זחל
02064745-a	lemma	אחר
02068174-a	lemma	מספר
02068174-a	lemma	כמה
02069355-a	lemma	אחר
02070030-a	lemma	שונה
02070030-a	lemma	אחר
02071142-v	lemma	טפטף
02072849-v	lemma	חלף
02073545-v	lemma	יצא
02075321-a	lemma	מטורף
02075462-v	lemma	נס
02078011-a	lemma	שבע
02083087-v	lemma	זבל
02083672-n	lemma	כלבה
02084804-a	lemma	מדעי
02086458-v	lemma	העביר
02086667-a	lemma	אטום
02088241-v	lemma	החליף
02089984-v	lemma	סובב
02090823-a	lemma	ראותני
02091410-v	lemma	דרך
02092039-v	lemma	דרך
02096167-v	lemma	הסתובב
02096167-v	lemma	סבב
02096759-a	lemma	מבטח
02099774-a	lemma	בכיר
02100709-a	lemma	זוטר
02106006-v	lemma	חש
02106006-v	lemma	הרגיש
02111684-a	lemma	משותף
02112701-a	lemma	קולקטיבי
02112701-a	lemma	שיתופי
02114100-n	lemma	זאב
02115096-n	lemma	תן
02117135-n	lemma	צבוע
02118333-n	lemma	שועל
02118840-a	lemma	כן
02119213-a	lemma	חמור-סבר
02120828-a	lemma	קל-דעת
02121620-n	lemma	חתול
02122948-n	lemma	חתלתול
02124106-v	lemma	הצחין
02124106-v	lemma	הסריח
02125311-n	lemma	אריה-הרים
02125311-n	lemma	פומה
02126430-a	lemma	ממוקם
02129165-n	lemma	אריה
02129165-n	lemma	מלך-החיות
02129463-n	lemma	לביאה
02129604-n	lemma	נמר
02130160-v	lemma	שר
02131653-n	lemma	דוב
02137549-n	lemma	נמיה
02138659-a	lemma	חטוב
02139199-n	lemma	עטלף
02140033-v	lemma	הציג
02140033-v	lemma	הפגין
02141298-a	lemma	מעות
02143283-v	lemma	הציג
02143283-v	lemma	גילה
02143283-v	lemma	הפגין
02148788-v	lemma	הציג
02148917-a	lemma	משוכלל
02152473-a	lemma	הדדי
02152473-a	lemma	משותף
02152716-a	lemma	משותף
02152812-v	lemma	סקר
02152881-n	lemma	טרף
02152985-a	lemma	בלעדי
02153472-a	lemma	מגלח
02156546-v	lemma	נעלם
02156546-v	lemma	נעלם-מהעין
02156686-a	lemma	יחף
02157415-n	lemma	גחון
02160177-v	lemma	הבהב
02161432-a	lemma	גדול
02161432-a	lemma	משמעותי
02162310-v	lemma	עמעם
02162934-a	lemma	מהותי
02164464-n	lemma	חיפושית
02165146-v	lemma	הציץ
02170427-v	lemma	עקב
02171664-v	lemma	חרק
02172127-v	lemma	שקשק
02173336-v	lemma	צרח
02173336-v	lemma	צוח
02175487-a	lemma	פשטני
02176178-a	lemma	מורכב
02177584-a	lemma	מסובך
02178348-a	lemma	שזור
02179279-a	lemma	כן
02180277-a	lemma	אמיתי
02182562-a	lemma	צבוע
02182562-a	lemma	היפוקריטי
02185861-v	lemma	נקש
02186153-n	lemma	פרעוש
02193194-v	lemma	הבחין
02200198-n	lemma	יתוש
02202443-a	lemma	רביעי
02202712-a	lemma	חמישי
02202854-a	lemma	שישי
02202979-a	lemma	שביעי
02203123-a	lemma	שמיני
02203373-a	lemma	עשירי
02207206-v	lemma	רכש
02207647-n	lemma	
02208145-a	lemma	החמישים
02208537-v	lemma	שכר
02209745-v	lemma	חתם
02212062-n	lemma	צרעה
02213107-n	lemma	דבור
02214736-a	lemma	יחיד
02214736-a	lemma	יחידי
02217452-a	lemma	כפול
02217799-a	lemma	כפול
02219486-n	lemma	נמלה
02225510-a	lemma	מיומן
02226429-n	lemma	חגב
02226429-n	lemma	חרגול
02226970-n	lemma	ארבה
02226981-v	lemma	חנט
02229544-n	lemma	צרצר
02229584-a	lemma	גס
02230615-v	lemma	מסר
02230772-v	lemma	העביר
02230772-v	lemma	מסר
02233338-n	lemma	גוק
02233338-n	lemma	תיקן
02233338-n	lemma	מקק
02233704-v	lemma	הוריד
02233898-v	lemma	טען
02234087-v	lemma	הקצה
02236355-n	lemma	גוק
02237206-v	lemma	קדם-בברכה
02237338-v	lemma	סרב
02240668-a	lemma	מרסק
02240668-a	lemma	טחון
02247785-a	lemma	משנן
02249147-v	lemma	התחבר
02254258-v	lemma	הסדיר
02256109-v	lemma	העריך
02256354-v	lemma	פדה
02257370-v	lemma	החליף
02257370-v	lemma	התחלף
02259005-v	lemma	החליף
02260477-a	lemma	מוחשי
02265560-v	lemma	חיב
02267686-a	lemma	שום
02268268-a	lemma	אחדים
02268268-a	lemma	מספר
02268268-a	lemma	כמה
02268443-n	lemma	שפירית
02273293-v	lemma	החרים
02273293-v	lemma	עקל
02273293-v	lemma	חלט
02273643-a	lemma	בטוח
02274259-n	lemma	פרפר
02279257-n	lemma	טוס
02280090-a	lemma	חצוף
02280969-a	lemma	חי
02280969-a	lemma	שופע-חיים
02281093-v	lemma	אחסן
02281093-v	lemma	אגר
02282506-v	lemma	אחסן
02283201-n	lemma	עש
02286687-v	lemma	נתקל
02290196-v	lemma	השתכר
02292535-v	lemma	מעל
02293321-v	lemma	הגיש
02294179-v	lemma	חילק
02297142-v	lemma	היציע
02300501-a	lemma	מלא
02304035-a	lemma	כושל
02304982-v	lemma	צבר
02306763-a	lemma	מרגש
02309337-n	lemma	תולעת
02311060-n	lemma	זחל
02311387-v	lemma	משך
02312427-n	lemma	גולם
02312640-n	lemma	גולם
02313235-a	lemma	מסקס
02314275-v	lemma	הדיר-אותו-מנכסיו
02314275-v	lemma	נשל
02316097-v	lemma	נשל
02316097-v	lemma	העביר-אותו-מירשתו
02317598-a	lemma	ספירלי
02317598-a	lemma	סלילי
02317598-a	lemma	לוליני
02318057-a	lemma	גלול
02318057-a	lemma	מגלגל
02318057-a	lemma	מגולל
02323358-a	lemma	מחוזק
02324045-n	lemma	ארנבון
02325484-a	lemma	שביר
02326432-n	lemma	ארנבת
02327200-v	lemma	סיפק
02329401-n	lemma	מכרסם
02330245-n	lemma	עכבר
02331262-a	lemma	מוצלח
02331262-a	lemma	טוב
02333976-a	lemma	מאוכזב
02333976-a	lemma	מתוסכל
02340096-a	lemma	עליון
02340458-a	lemma	ענו
02341370-v	lemma	
02341684-v	lemma	שרין
02341816-v	lemma	רפד
02342800-v	lemma	שגשג
02342885-n	lemma	אוגר
02343110-a	lemma	מצוין
02343110-a	lemma	מעולה
02346136-v	lemma	יבא
02346409-v	lemma	יצא
02347086-a	lemma	עלוב
02348927-v	lemma	אשפז
02351737-v	lemma	משכן
02351737-v	lemma	שעבד
02351870-n	lemma	ירבוע
02355227-n	lemma	סנאי
02355521-a	lemma	מסיע
02357479-a	lemma	מופתע
02359464-a	lemma	מפתיע
02359464-a	lemma	מתמיה
02363811-a	lemma	מחסן
02369460-a	lemma	לימוני
02369460-a	lemma	חמצמץ
02374924-v	lemma	העז
02376542-n	lemma	סיח
02377181-n	lemma	שלם
02377186-a	lemma	סינכרוני
02377480-n	lemma	סוסה
02378625-n	lemma	מטען
02386612-a	lemma	נמוך-קומה
02386612-a	lemma	נמוך
02390101-n	lemma	פרד
02390169-v	lemma	הסתובב
02391994-n	lemma	קרנף
02396088-n	lemma	חזירה
02396578-a	lemma	טעים
02397266-v	lemma	צרף
02397637-v	lemma	קידם
02398773-a	lemma	מלוח
02402078-a	lemma	מתון
02402425-n	lemma	בקר
02403740-n	lemma	עגלה
02405252-v	lemma	הדיח
02405390-v	lemma	החליף
02406370-a	lemma	עצבני
02406640-a	lemma	טעון
02410509-n	lemma	ביזון
02411705-n	lemma	כבש
02411999-n	lemma	כבשה
02415039-v	lemma	עבד-על
02416278-v	lemma	חבר
02416278-v	lemma	שתף-פעלה
02416820-n	lemma	גדי
02416880-n	lemma	שעיר-עזים
02416880-n	lemma	תיש
02416880-n	lemma	צפיר
02416880-n	lemma	שעיר
02416964-n	lemma	עז
02419773-v	lemma	יגע
02419796-n	lemma	דישון
02422685-a	lemma	מסודר
02423022-n	lemma	צביה
02423022-n	lemma	צבי
02423183-v	lemma	איפשר
02425220-a	lemma	פרוע
02425337-v	lemma	חנך
02426799-v	lemma	החזיר
02427103-v	lemma	יסד
02427334-v	lemma	ביטל
02427594-a	lemma	
02429066-a	lemma	סרוק
02429066-a	lemma	מסרק
02430830-n	lemma	עופר
02431441-n	lemma	אילה
02431971-v	lemma	ניהול
02432428-a	lemma	יגע
02433451-a	lemma	הרוס
02433451-a	lemma	סחוט
02433451-a	lemma	קרוע
02433451-a	lemma	מתש
02433451-a	lemma	גמור
02433451-a	lemma	הרוג
02433451-a	lemma	רצוץ
02433451-a	lemma	שפוך
02434976-v	lemma	חבר
02434976-v	lemma	הצטרף
02437136-n	lemma	גמל
02439033-n	lemma	גירף
02439033-n	lemma	גירפה
02440461-a	lemma	העליון
02440461-a	lemma	הגבוה-ביותר
02440617-a	lemma	עליון
02441215-a	lemma	מהצד
02441215-a	lemma	צדדי
02450034-n	lemma	דלק
02451113-v	lemma	התרחק
02451113-v	lemma	הרחיק
02451912-v	lemma	התערב
02458566-v	lemma	הסתדר
02460502-a	lemma	אמיתי
