# Hebrew Wordnet	heb	http://cl.haifa.ac.il/projects/mwn/index.shtml	wordnet
01114658-a	lemma	רחב-לב
01114658-a	def	נדיב, מבין וסובלני; "הוא אדם רחב לב ושמח"
01115349-a	lemma	אמתי
01115349-a	def	לא מזויף
01115589-n	lemma	!הצף
01116968-n	lemma	רוכלות
01116968-n	def	ממכר, בעיקר על ידי אדם הנע ממקום למקום ומציע את סחורתו
01119192-a	lemma	כשרוני
01119192-a	lemma	מכשר
01119192-a	lemma	ברוך-כשרון
01119192-a	lemma	בעל-כשרון
01119192-a	def	שהינו בעל יכולת טבעית (שכלית או גופנית) לבצע דבר מה בצורה טובה מאוד; "הילדה הזו מוכשרת ביותר: בגילה הצעיר היא מנגנת בארבעה כלי נגינה"
01120448-n	lemma	תשלום
01120448-n	def	נתינת כסף עבור סחורה או שירותים; "הסחורה תתקבל במעמד התשלום בלבד"
01121585-n	lemma	!כפר
01122601-n	lemma	הוצאה
01122601-n	def	הפעולה של תשלום כסף בעבור סחורה או שירותים; "נסיעה לחו"ל כרוכה בהוצאת כספים רבים"
01123095-n	lemma	!נדידה
01123148-a	lemma	טוב
01123148-a	def	בעל תכונות חיוביות או רצויות; "חדשות טובות הגיעו מבית החולים"
01123879-a	lemma	מגניב
01123879-a	lemma	פצץ
01123879-a	lemma	ענק
01123879-a	def	(סלנג) טוב מאוד; "שיו, איזה מכונית מגניבה!"; "האוכל שם פשוט פצץ, אתה חייב לבוא"
01124192-a	lemma	די-טוב
01124192-a	def	טוב במידה מספקת
01124389-v	lemma	פרס
01124768-a	lemma	משביע-רצון
01124768-a	lemma	מספק
01124768-a	def	שעונה על הדרישות או הצרכים; "הוא לא התלמיד הטוב בכיתה, אבל ציוניו משביעי רצון"
01125154-a	lemma	מעלה
01125154-a	def	טוב בצורה יוצאת דופן; "האוכל כאן פשוט מעולה"
01125241-a	lemma	טוב
01125241-a	def	מתנהג בצורה נאותה, מנומס; "אם תהיה ילד טוב, תקבל סוכריה"
01125429-a	lemma	רע
01125429-a	def	בעל איכות שלילית ולא רצויה; "מצבו רע מאוד, צריך לקחת אותו לבית החולים"
01125724-v	lemma	מקש
01125724-v	def	הניח מוקשים; "הויאטנמים מיקשו את קמבודיה"
01126291-a	lemma	נורא
01126291-a	lemma	אים
01126291-a	def	רע או מרגיז במיוחד; "יש לו כתב יד איום - ממש בלתי ניתן לקריאה"
01127019-n	lemma	אכיפה
01127019-n	def	הפעולה הנעשית על ידי הרשויות להבטחת ציות לחוק; "אכיפת החוק האוסר על העתקת דיסקים קשה מאוד לביצוע"
01127147-a	lemma	אים
01127147-a	def	רע מאוד, מצער מאוד; "זאת היתה טעות איומה, אני מקווה לא לחזור עליה"
01127302-a	lemma	קשה
01127302-a	def	(באופן מושאל) שלא קל לשאת אותו; "יש לו תקופה קשה לאחרונה"
01127379-n	lemma	בצוע
01127379-n	def	הפעולה הכרוכה במימוש מטרה מסוימת או בהגשמת תוכנית או פקודה; "התוכנית היתה פשוטה לכאורה, אבל ביצועה היה כרוך בהמון קשיים"
01127440-a	lemma	חסר-תקנה
01127440-a	def	(באופן מושאל) שלא ניתן לתקנו, שאין סיכוי לשנותו; "הוא רומנטיקן חסר תקנה"
01127782-a	lemma	מחרבן
01127782-a	def	גרוע, רע מאוד; "זה סרט מחורבן, בזבוז זמן"
01128871-a	lemma	יפי-של
01128871-a	def	(באירוניה) שאינו רצוי, רע; "יופי של בלגן עשית לנו פה!"
01129920-n	lemma	מחיבות
01129920-n	def	הכוח החברתי או המוסרי הקושר אדם להתחיבויותיו, ודרכי הפעולה אותן מצריך כוח זה; "היא התלבטה קשות בין תחושת מחוייבות למשפחתה לבין הרצון למימוש עצמי"
01131330-n	lemma	אימפרטיב
01131330-n	def	חובה (בעיקר מוסרית) שהינה חיונית ודחופה
01131454-a	lemma	מפלצתי
01131454-a	def	אכזרי ומרושע מאוד; "פשע מפלצתי"
01131935-a	lemma	אפל
01131935-a	def	שנובע מתכונות או כוחות של רוע, מרושע; "כוונות אפלות"
01133281-n	lemma	!הנהלה
01133281-n	lemma	!נהול
01134861-n	lemma	טפול
01134861-n	def	האופן שבו מטפלים במישהו או במשהו; "הטיפול במערכת ההשקיה דורש מיומנות מיוחדת"
01135529-n	lemma	!השגחה
01135529-n	lemma	!פקוח
01136248-a	lemma	!רגזן
01139194-n	lemma	התר
01139194-n	lemma	רשות
01139194-n	def	אישור רשמי (לרוב כתוב) לעשות דבר מה; "הוא בנה מחסן בחצר מבלי שקיבל לכך היתר מוועדת הבנייה במועצה"
01139832-a	lemma	!רהוט
01140794-v	lemma	!דג
01140839-n	lemma	האצלת-סמכיות
01140839-n	def	העברת הרשות לקבל החלטות מסוימות מדרג ניהולי בכיר לדרג נמוך ממנו; "האצלת סמכויות היא מסממניו של מנהל הבטוח בעצמו"
01142804-a	lemma	הדרגתי
01142804-a	def	מתרחש בשלבים, בהדרגה; "עליה הדרגתית במחירים"
01143409-n	lemma	!הערכות
01143838-v	lemma	צד
01143838-v	def	רדף אחר חיית בר ותפס או הרג אותה
01144359-a	lemma	מדרג
01144359-a	def	שעשוי ממדרגות, לא תלול; "גבולה הצפוני של העיר תחום ע"י רכס מדורג היורד מזרחה"
01144716-n	lemma	חמום
01144716-n	def	הכנה, בעיקר של הגוף, לקראת פעילות מאומצת; "לפני שנכנס לבריכה עשה כמה תרגילי חימום"
01144876-n	lemma	הנחיה
01144876-n	lemma	הדרכה
01144876-n	def	הוראת הדרך או הכיוון, מתן הכוונה בליווי הסברים; "ההדרכה במסלולי הטיול תינתן על ידי מדריכים מקצועיים"
01145015-n	lemma	פוטש
01145015-n	lemma	הפכה
01145015-n	lemma	הפיכה
01145015-n	def	שינוי ממשל פתאומי שנעשה בכח או באופן לא חוקי
01147347-n	lemma	!מעצר
01149327-v	lemma	פרס
01149327-v	def	שינע ופיזר ציוד או כוחות צבאיים למקום מסוים כהכנה לקראת פעולה צבאית; "הצבא פרס את כוחותיו לאורך הגבול"
01150205-a	lemma	אמלל
01150205-a	def	מדוכא מאד, מלא בצער ועצב גדולים; "הוא חש מדוכא ואומלל"
01150467-n	lemma	התרוששות
01150467-n	def	הפיכה לעני; "הסתבכויותיו הפליליות הביאו אותו למצב של התרוששות"
01150938-n	lemma	פיוס
01150938-n	lemma	הפסה
01150938-n	def	עשיית מחווה או היענות לדרישה של צד בסכסוך, מתוך מוטיבציה להגיע לפשרה ולהקטין את ממדי הסכסוך
01150981-v	lemma	הפנה-שאלה
01151110-v	lemma	כון
01151110-v	def	היטה דבר-מה (רובה, אגרוף, חפץ) לכיוון מסוים; "היא כיוונה את הרובה אל הפורץ"
01151407-n	lemma	!פיוס
01151753-v	lemma	GAP!
01151788-n	lemma	!הלאמה
01152040-v	lemma	GAP!
01152214-v	lemma	PSEUDOGAP!
01152896-v	lemma	הפנה
01152896-v	def	כיוון האשמה, תוכחה, תלונה וכו' כלפי מישהו; "את ההאשמות יש להפנות למנהל!"
01153007-v	lemma	התבית
01153007-v	def	(נשק אווירי) התמקד על מטרה מסוימת ונע לעברה
01153548-n	lemma	אפליה
01153548-n	def	יחס לא צודק, שמקורו בדעה קדומה, כלפי אדם או קבוצה; "גם לאחר שנעשו תיקונים בחוק האמריקאי, נמשכה האפליה נגד השחורים"
01155044-n	lemma	גזענות
01155044-n	def	התנהגות מפלה או פוגעת כלפי בני גזע מסוים; "גילויי הגזענות נגד השחורים בארה"ב בשנות ה-50 וה-60 של המאה העשרים היו מחרידים"
01155603-a	lemma	!מחשב
01156438-n	lemma	גיוס
01156438-n	def	פעולת איסוף הכוחות והכנתם לקראת מלחמה או מצב חירום אחר; "עקב המצב הבטחוני המתוח, כוחות המילואים קיבלו צו גיוס חירום מיוחד"
01159025-n	lemma	יצוב
01159025-n	lemma	התיצבות
01159025-n	def	הפיכתו של דבר מה לדבר ליציב; "לאחר ההתאוששות מהאינפלציה נרשמה התייצבות מחירים"
01160342-n	lemma	ענישה
01160342-n	lemma	הענשה
01160342-n	def	הטלת עונש; "לטעמי, הענישה על אלימות נגד נשים אינה מחמירה מספיק"
01163047-n	lemma	!הלקאה
01163620-v	lemma	כרה
01163620-v	def	חפר או חצב באדמה והוציא מינרלים, מתכות וכדומה
01164874-n	lemma	תליה
01164874-n	def	סוג של עונש מוות, שבו הנידון נתלה בצווארו ללא משען לרגליו, עד למותו; "בעבר הרחוק, תליית פושעים נחשבה כבידור להמונים"
01165337-n	lemma	הצליבה
01165337-n	def	הריגתו של ישו על הצלב לאחר שהואשם כמשיח שקר
01167146-n	lemma	!ציתנות
01168569-n	lemma	תחרות
01168569-n	def	התמודדות בין שני יריבים על הישג או פרס כלשהו; "היתה תחרות קשה מאוד על המקום הראשון"
01168961-n	lemma	!תחרות
01168988-a	lemma	!רפואי
01170687-v	lemma	לגם
01170687-v	def	שתה בלגימות
01170962-n	lemma	!קרב
01171396-a	lemma	שלם
01171396-a	def	בעל בריאות טובה
01171644-n	lemma	סיוף
01171644-n	def	אמנות השימוש והלוחמה בכלי סיף, כמו חרב או סכין
01173965-n	lemma	!דקירה
01177327-n	lemma	מרד
01177327-n	lemma	התמרדות
01177327-n	lemma	מרידה
01177327-n	def	סירוב לקבל סמכות כלשהי או מוסכמה מסויימת; "את התנהגות הנער ניתן לפרש כמרד נגד הסמכות ההורית"
01180200-n	lemma	זילות
01180200-n	def	הפגנה של חוסר כבוד, בעיקר כלפי גוף משפטי; רווח בצירוף "זילות בית המשפט"
01182709-v	lemma	ספק
01182709-v	def	מלא את רצונו או את צרכיו של אחר, כמו עזרה כספית או מזון
01183573-v	lemma	!ספק
01184814-n	lemma	הליכים-משפטיים
01184814-n	lemma	הליך
01184814-n	def	צעד או סדרת צעדים הננקטים בדיון משפטי כלשהו; "להליך הגישור יש כמה יתרונות בולטים לעומת ההליך המשפטי"
01184932-a	lemma	כבד
01184932-a	def	בעל משקל רב באופן יחסי למשהו אחר; "אני לא מצליח להרים את זה לבד, זה כבד מדי"
01185264-a	lemma	צפוף
01185264-a	def	בעל צפיפות גבוהה יחסית; "בטון צפוף"
01185417-a	lemma	עסתי
01185417-a	def	שיש לו את הכובד והרטיבות של בצק, שלא נאפה דיו
01185611-n	lemma	ערר
01185611-n	lemma	ערעור
01185611-n	def	הליך משפטי שבו פונה אדם שנשפט בבית משפט לערכאה משפטית גבוהה יותר על מנת שתבטל את גזר דינו או שתכריז על משפט חוזר
01185916-a	lemma	מסיבי
01185916-a	def	בעל מסה גדולה
01186408-a	lemma	קל
01186408-a	def	שמשקלו אינו רב באופן יחסי למשהו אחר; "מטען קל"
01186733-a	lemma	קל-משקל
01186733-a	lemma	משקל-קל
01186733-a	def	השייך לקטגורית משקל בספורט מקצועני בטווח שבין 57 ל-60 ק"ג
01186913-a	lemma	אורירי
01186913-a	def	קל באופן שמזכיר אוויר; "וילונות אווריריים"
01187463-n	lemma	!הודעה
01188342-v	lemma	!שבע
01188725-v	lemma	!דרש
01189386-a	lemma	מדאיג
01189386-a	def	שגורם לדאגה ולחשש; "לאחרונה נוצרה עלייה מדאיגה ברמת הפשיעה בעיר"
01189427-v	lemma	צם
01189427-v	def	נמנע מאכילה ומשתייה; "עליך לצום 12 שעות לפני בדיקת הדם"
01189604-v	lemma	!צם
01192035-a	lemma	קל
01192035-a	def	שאינו חזק או עז, שהשפעתו מועטה; "רוח קלה דגדגה את עורפי"
01192150-n	lemma	!גזר דין
01193721-v	lemma	!שבע
01194328-a	lemma	GAP!
01194331-n	lemma	פנוי
01194331-n	def	הרחקה של אנשים ממקום מסוים, בדרך כלל ממקום מגורים, על פי צו משפטי; "צו פינוי"
01194418-v	lemma	ארח
01194418-v	def	שימש כמארח, קיבל אורחים; "אשתי ואני ארחנו ארבעה זוגות לארוחת ערב אתמול"
01196037-v	lemma	התנזר
01196037-v	def	לבחור להימנע ממשהו, בדרך כלל משהו מהנה; "החלטתי להתנזר ממשקאות חריפים"
01197737-a	lemma	!מיצב
01197928-n	lemma	!טענה
01198101-v	lemma	עשן
01198101-v	def	שאף ונשף עשן סיגריות, סיגרים, מקטרות, וכד'; "אסור לעשן פה!"
01198307-n	lemma	!תביעה
01198779-v	lemma	שאף
01198779-v	def	החדיר לריאותיו עשן, גז וכדומה תוך כדי נשימה; "הוא שאף הרבה עשן ונזקק לטיפול רפואי"
01199751-a	lemma	הומוגני
01199751-a	def	שטבעו או תכונותיו זהים או דומים; "בחירת בתי-הספר על-ידי ההורים נוטה ליצורבתי-ספר בעלי הרכב חברתי ותרבותי הומוגני"
01200095-a	lemma	אחיד
01200095-a	def	שחלקיו זהים במבנה או בהרכב שלהם; "בפחם ביטומני נוהגים לעיתים קרובות כבחומר אחיד והומוגני"
01201271-n	lemma	גרושין
01201271-n	lemma	כריתות
01201271-n	def	ההליך החוקי של פירוק נישואין; "תהליך הגירושין היה טראומתי לשני בני הזוג"
01204021-v	lemma	רוה
01204021-v	lemma	הרוה
01204021-v	def	שתה דיו, עד שלא היה צמא יותר
01204055-n	lemma	!רשמיות
01205564-n	lemma	!פשרה
01206318-a	lemma	עליון
01206318-a	def	גבוה יותר מבחינת מיקומו במרחב; "צריך את הסולם, הספר נמצא במדף העליון"
01207609-n	lemma	עזר
01207609-n	lemma	עזרה
01207609-n	def	השתתפות במילוי הצרכים או בביצוע המטלות של אדם אחר; "הוא הגיש לי עזרה בנקיון הבית"
01211019-n	lemma	עדוד
01211019-n	def	תמיכה במישהו באופן שעוזר לו לפעול בכיוון מסוים; "העידוד שקבלה מהוריה עזר לה להתגבר על הקשיים ולסיים את בית הספר"
01211667-n	lemma	!נחמה
01213090-a	lemma	!מוזל
01213886-n	lemma	גבוי
01213886-n	lemma	גב
01213886-n	def	מתן אישור או תמיכה; "הדרג המשפטי נתן גיבוי כמעט מלא לפעולותיו של הדרג המדיני והצבאי"
01214746-n	lemma	!זרוז
01215392-n	lemma	אשור
01215392-n	def	מתן הסכמה למשהו; "הוא נתן לפרוייקט את אישורו"
01216191-n	lemma	כלכול
01216191-n	def	הספקת הצרכים הכלכליים של מישהו
01219551-n	lemma	פרס
01220984-n	lemma	!נהול
01221790-n	lemma	!התגרות
01222666-n	lemma	!הפחדה
01222859-n	lemma	!עקיצה
01224253-a	lemma	מטעה
01224253-a	def	שנוטה להטעות או לרמות, בין בכוונה או שלא בכוונה; "השקט המטעה שבעין הסערה"
01225027-n	lemma	!פגיעה
01226240-a	lemma	!מכבד
01227190-n	lemma	סליחה
01227190-n	def	הפעולה בה מוותר אדם לאחר על שגיאה או עוול שעשה; "ביקשתי את סליחתו, והוא מחל לי"
01228380-n	lemma	מחוה
01228380-n	def	דבר שנאמר או נעשה לצורך פורמאלי או כהצהרת כוונות; "מחווה פוליטית"
01229938-n	lemma	!כנסת
01230283-n	lemma	גיוס
01230283-n	def	הפעולה של איסוף וריכוז והכנה לשימוש או ביצוע פעילות כלשהי; "יש צורך בגיוס תמיכה ציבורית חזקה לעניין זה"
01230965-n	lemma	מפגש
01230965-n	def	הפעולה החברתית שבה מתכנסים למען מטרה משותפת; "פסגת יומו היתה ההמפגש עם אנשי המכירות"
01231686-n	lemma	!קהלה
01233347-a	lemma	אנכי
01233347-a	def	שנמצא בזווית ישרה (90 מעלות) למשטח במרחב; "התורן נמצא אנכית לסירה"
01233397-n	lemma	!נוכחות
01234527-a	lemma	מטה
01234527-a	lemma	!נטוי
01234527-a	lemma	נטוי
01234527-a	def	שהינו סוטה מהקו האנכי, מונח באלכסון; "ללא התמיכה המתאימה, העץ יגדל כשהוא נטוי על צידו"
01237415-n	lemma	גבוש
01237415-n	def	התהליך של הפיכת דבר מה לחטיבה אחת, לרוב ביחס לאנשים
01237754-a	lemma	זקוף
01237754-a	def	שהינו עומד ישר, שאינו כפוף; "במהלך תרגיל זה, חשוב מאד לשמור על גב זקוף"
01238058-n	lemma	בזור
01238058-n	lemma	דצנטרליזציה
01238058-n	def	האצלת השליטה והכוח מהמרכז לכיוון השוליים, בעיקר בהקשר הפוליטי
01239064-n	lemma	השתתפות
01239064-n	def	נטילת חלק בפעילות בשיתוף עם אדם אחד או יותר; "המורה ניסה להגביר את השתתפות תלמידיו בפעילויות בית ספריות"
01240308-v	lemma	נכנס
01240308-v	lemma	התנגש
01240308-v	lemma	נתקל
01240308-v	def	פגע בחוזקה במכשול מסויים; "לא שמתי לב לדרך והתנגשתי בעמוד"; "אני כל הזמן נתקלת בצעצועים שלו שמפוזרים בחדר"; "תסתכל לאן אתה הולך! כמעט נכנסת בי!"
01247240-a	lemma	חם
01247240-a	def	שיש לו טמפרטורה גבוהה יחסית; "המצח שלו חם, כנראה יש לו חום"
01249309-a	lemma	מחמם
01249309-a	def	שהעלו את הטמפרטורה שלו, שנעשה חמים או חם; "בריכה מחוממת"
01249483-n	lemma	!הריסה
01250101-n	lemma	!תקון
01250121-a	lemma	!מחניק
01251128-a	lemma	קר
01251128-a	def	בעל טמפרטורה נמוכה באופן יחסי; "האוכל כבר קר, כדאי לחמם אותו שוב"
01252151-a	lemma	קפוא
01252151-a	def	קר ביותר; "אני קפוא, בוא ניכנס הביתה"
01252566-n	lemma	העתקה
01252566-n	def	העברה (של בית, משרד וכדומה) למקום אחר; "מקום עבודתו החדש חייב את העתקת מקום מגוריו"
01253592-a	lemma	צונן
01253592-a	def	שמידת חומו נמוכה, לרוב באופן משביע רצון; "כוס לימונדה צוננת"
01253944-n	lemma	!המהום
01254051-n	lemma	!נפוי
01254296-a	lemma	בלתי-מחמם
01254296-a	def	שלא חיממו אותו; "חדר בלתי-מחומם"
01254477-v	lemma	פרס
01254692-v	lemma	קטע
01254692-v	lemma	כרת
01254692-v	def	הסיר איבר בניתוח (לרוב יד או רגל או חלק מהן); "הרופא נאלץ לכרות את רגלו של החולה בעקבות הנמק שהתפתח באיזור שמעל כף הרגל"
01256865-a	lemma	מחמם
01256865-a	def	מאופיין על ידי חום רגשי: כועס, מתלהב, וכיו"ב; "הויכוח הפך להיות יותר ויותר מחומם"
01257145-n	lemma	הקדמה
01257145-n	def	עשיית דבר מה מוקדם מהמתוכנן
01259773-n	lemma	!התעוררות
01260008-n	lemma	!זמזום
01263013-a	lemma	GAP!
01263013-a	lemma	אכזרי
01263013-a	lemma	אכזר
01263013-a	def	בעל נטייה לגרום כאב או סבל לזולת, חסר רחמים; "השבויים עונו באכזריות"
01263445-a	lemma	בהמי
01263445-a	lemma	חיתי
01263445-a	lemma	בהמי
01263445-a	def	שמאפיין התנהגות של חיית טרף, חסר רחמים; "בניגוד לאמנת ז'נבה, היחס אל האסירים היה חייתי"
01263711-n	lemma	גיוס
01263711-n	def	הפעולה של השגת מגויסים, לצרף אנשים לצבא, לעבודה, למטרה מסוימת וכדומה; "לצורך המשך פעילות החברה הוא נזקק לגיוס עובדים רבים"
01264050-n	lemma	!התיעצות
01265989-v	lemma	גמר
01265989-v	def	עשה גימור, נתן למוצר את עיצובו הסופי
01267098-v	lemma	!רצף
01268194-a	lemma	מפלפל
01268194-a	lemma	שנון
01268194-a	def	שיש בו שילוב של חוכמה ומהירות תפיסה ושל הומור ובדיחות הדעת; "הטקסטים השנונים בהצגה גרמו לפרצי צחוק תכופים בקהל"; "תשובתו המפולפלת של התלמיד שעשעה מאד את המורה"
01269702-v	lemma	סיד
01269702-v	def	צבע בסיד
01270175-a	lemma	חפוז
01270175-a	def	שנעשה במהירות, ללא השתהות; "לאחר ביקור חפוז בבית הוריי, יצאתי במהרה להביא את בני מהגן"
01270486-a	lemma	!מהיר
01270704-a	lemma	!פזיז
01270868-a	lemma	!פזיז
01277426-a	lemma	ראשי
01277426-a	lemma	עקרי
01277426-a	lemma	!ראשי
01277426-a	def	הגדול או החשוב ביותר; "הדוגמה העיקרית"; "עורק תחבורה ראשי"
01282014-a	lemma	מרשים
01282014-a	def	שיוצר רושם חד וחזק; "הטקס היה מרשים מאד"
01284271-v	lemma	!פתח
01284461-v	lemma	התיר
01284461-v	def	שיחרר את הקשרים או את הכבלים; "הם התירו את האסיר מכבליו"
01285136-a	lemma	!גאה
01285376-a	lemma	!מפאר
01286913-v	lemma	אסר
01286913-v	def	קשר בחבלים, או במשהו דמוי חבלים; "הוא אסר את השבויים באזיקים"
01290255-v	lemma	התחבר
01290255-v	def	יצר מגע עם דבר אחר, נעשה מחובר אליו; "שני חלקי המקל מתחברים בתבריג נחושת"
01290422-v	lemma	חבר
01292885-v	lemma	!הזדוג
01294756-a	lemma	מיעד
01294756-a	def	שיועד לתפקיד מסוים אך עדיין לא החל בו; "הטקס להשבעת הנשיא המיועד נקבע לעוד שבועיים מהיום"
01294975-a	lemma	GAP!
01295275-v	lemma	קשר
01295275-v	lemma	חבר
01295275-v	def	גרם לדברים מרוחקים להיות מחוברים או מקושרים; "בין שתי הערים השכנות מחבר כביש סואן"
01295660-a	lemma	!יוצא
01296091-a	lemma	!שעבר
01296462-v	lemma	הצמיד
01296462-v	lemma	חבר
01296462-v	def	גרם לשני דברים או יותר להיות מחוברים או צמודים; "היא חיברה את המוצץ לחולצתו של התינוק בשרוך"; "לאחר הלידה מצמידה האחות סרט לזרועותיהם של האם והילוד"
01301316-a	lemma	קשה
01301316-a	def	שאינו מתפשר או שהינו אכזרי בחינוך או בשיפוט שלו; "היא אישה מאד קשה, מפליא אותי שבעלה לא עזב אותה עד עכשיו"
01308894-a	lemma	חסר-ידע
01308894-a	def	שאין לו מידע או ידע
01311067-a	lemma	!שזור
01311321-a	lemma	!נושב
01312215-a	lemma	מאכלס
01312215-a	def	שיש בו אוכלוסיה; "החלק הצפוני של היער מאוכלס במינים שונים של חיות בר"
01315613-v	lemma	חפש
01315613-v	def	ניסה למצוא משהו או מישהו; "כמה שלא חיפשתי את הארנק, לשווא, אי אפשר היה למצוא אותו"
01319346-v	lemma	!דג
01320009-v	lemma	קצר
01320009-v	def	חתך שיבולי תבואה ואסף אותן
01320474-a	lemma	זכאי
01320474-a	def	מישהו שבית המשפט קבע כי אינו אשם בפשע שיוחס לו; "לאחר משפט ארוך, בהעדר ראיות חותכות, נקבע כי הוא זכאי"
01321529-a	lemma	מגנה
01321529-a	def	דבר מה שיש להוקיע אותו כרע או כמנוגד לסדרי החברה; "זו התנהגות מגונה, שמקומה לא יכירנה בחברה מהוגנת"
01321579-n	lemma	צעיר
01321579-n	def	בעל חיים שטרם הגיע לבגרות
01322343-n	lemma	גור
01322343-n	def	הוולד של חיה ממשפחת הכלביים כמו כלב או זאב
01322685-n	lemma	גור
01322685-n	def	הוולד של יונקים אוכלי בשר כמו דב או אריה; "הלביאה המליטה 3 גורים זכרים"
01323155-n	lemma	GAP!
01325658-n	lemma	!קרן
01326415-a	lemma	מערב
01326415-a	def	שנוכחים בו אנשים משני המינים; "דתיים אורתודוקסים אינם שולחים את ילדיהם לבתי ספר מעורבים"
01328702-n	lemma	נגיף
01328702-n	lemma	וירוס
01328702-n	def	גורם מחלות מיקרוסקופי המתרבה בתאים חיים; "נגיף האיידס"
01336587-a	lemma	טפש
01336587-a	def	שאינו חכם; "יש לו כוונות טובות, אבל הוא טיפש"
01338663-v	lemma	!רצף
01342949-a	lemma	אדיש
01342949-a	def	מחוסר עניין; "קהל אדיש"
01343918-a	lemma	מענין
01343918-a	def	שמעורר ומרתק את תשומת הלב; "הסיפורים שלו על ביקוריו בארצות רחוקות מעניינים מאוד"
01344344-a	lemma	!משעשע
01345307-a	lemma	משעמם
01345307-a	def	שאינו מעורר עניין ובכך גורם לעייפות מנטלית; "זה היה עוד ערב משעמם בחברת אנשים לא מעניינים"
01349318-v	lemma	סחט
01349318-v	def	הוציא ממשהו את הנוזלים באמצעות לחיצתו, דחיסתו, או מעיכתו; "לאחר שסחט את הכביסה הרטובה תלה אותה לייבוש"
01350699-v	lemma	!התעות
01353982-a	lemma	בולט
01353982-a	def	שנישא מעל לפני השטח או מעבר לתחום מסוים; "מתחתית ההר ראינו את צריחיה הבולטים של המצודה"
01359543-a	lemma	מגהץ
01359543-a	def	שהחליקו וישרו אותו בעזרת מגהץ; "אמי תמיד דאגה לגהץ לי את מדי הצבא"
01361414-a	lemma	!משמח
01362950-a	lemma	עורג
01362950-a	lemma	כמה
01362950-a	def	מלא בגעגועים או בתשוקה שלא מולאה; "הוא ציפה לשובה בנפש כמהה"
01375174-a	lemma	מכר
01375174-a	def	שיודעים עליו או מודעים לקיומו; "העבריין הזה מוכר למשטרה"
01375831-a	lemma	מהלל
01375831-a	lemma	מפרסם
01375831-a	lemma	ידוע
01375831-a	def	שהכול מכירים ומעריכים אותו; "מעריצים רבים באו לקבל את פניו של הזמר המפורסם בשדה התעופה"; "מדען מהולל"
01376082-v	lemma	!טפטף
01376355-a	lemma	מיתולוגי
01376355-a	lemma	אגדתי
01376355-a	def	מהולל מאוד, בעל נופך של אגדה; "הרבה שנים אחרי שעזבה, עוד דיברו במערכת וורדנט על הלקסיקוגרפית המיתולוגית"
01378671-a	lemma	!מפרש
01382086-a	lemma	גדול
01382086-a	def	מעל הממוצע בגודל, בכמות, במידה ועוד; "שמתי פעמי אל העיר הגדולה"
01384212-a	lemma	!רחב
01384687-n	lemma	טפיל
01384687-n	def	בעל חיים או צמח החיים בתוך או על בעל חיים או צמח אחר ומתקיימים ממנו
01385773-a	lemma	!ענקי
01387319-a	lemma	ענקי
01387319-a	lemma	ענק
01387319-a	lemma	רב
01387319-a	def	שגודלו או כמותו גדולים במיוחד; "הון רב"
01388542-a	lemma	המוני
01388542-a	def	שקורה בהיקף נרחב ושמערב הרבה אנשים; "נשק להשמדה המונית"
01389738-a	lemma	!מפלצתי
01390833-v	lemma	גהץ
01390833-v	def	יישר והחליק בעזרת מגהץ חם; "אנא גהץ את חולצותיך, הן מאד מקומטות"
01391351-a	lemma	קטן
01391351-a	def	שהינו מוגבל או מתחת לממוצע במספר, בכמות, בגודל או במידה; "שולחן האוכל שלי קטן ולא יכיל את כל האורחים"
01392249-a	lemma	זעיר
01392249-a	def	קטן מאד; "הפעוטה התלהבה מלראות את טביעות כפות רגליה הזעירות בחול הרך של חוף הים"
01393024-a	lemma	גמדי
01393024-a	lemma	ננסי
01393024-a	def	קטן באופן יוצא דופן, קטן מהרגיל; "גזר גמדי"
01395330-a	lemma	רבתי
01395330-a	def	מופיע לרוב לפני שמות ערים, ובא לציין שמדובר בעיר עצמה ובסביבה הסמוכה אליה
01402498-a	lemma	!אסור
01408958-v	lemma	פרס
01411065-a	lemma	!שוה
01416255-a	lemma	!חפשי
01421122-v	lemma	חבר
01421122-v	def	יצר חיבור בין מכשיר חשמלי למקור זרם; "תחבר בבקשה את הטלויזיה לחשמל, המשחק מתחיל עוד דקה"
01421368-a	lemma	!ספרותי
01422662-v	lemma	!החדיר
01426397-v	lemma	עשה-אהבה
01426397-v	lemma	הזדין
01426397-v	lemma	ידע
01426397-v	lemma	שכב-עם
01426397-v	def	לקיים יחסי מין עם מישהו; "לאחר ששכבה עם חברה נכנסה להריון"; ""אם לא ידע את אשתו משנעשה פצוע דכא וכרות שופכה, הרי אלו יאכלו" (הלכות תרומות פרק ז)"
01432202-a	lemma	!סרוח
01432452-a	lemma	!פשוט
01436432-a	lemma	GAP!
01439514-n	lemma	!קרפיון
01442826-a	lemma	!קצר
01442972-n	lemma	!דגיג
01447781-a	lemma	קמוץ
01447781-a	def	סגור או מכווץ בחוזקה; "אגרוף קמוץ"
01450178-a	lemma	חסר
01450178-a	lemma	נעדר
01450178-a	def	אדם שלא ניתן למצוא אותו, שאין יודעים היכן הוא ומה עלה בגורלו; "החיפושים אחר החייל הנעדר ממשיכים"
01450178-a	def	שאין או לא קיים בו משהו; "גיבורי הרומן הזה שטחיים מדי, חסר בספר פיתוח של הדמויות"
01453467-a	lemma	מחריש-אזנים
01453467-a	def	כה רועש עד שיכול לגרום לאיבוד שמיעה זמני
